Draw Date	Numbers As Drawn	Numbers In Order	Jackpot	6 of 6	5 of 6	4 of 6	3 of 6
4-Nov-17	4-11-19-41-30-44	4-11-19-30-41-44	$5.4 Million	0	29	1077	16170
8-Nov-17	12-44-39-41-24-28	12-24-28-39-41-44	$5.5 Million	0	21	1023	15477
11-Nov-17	36-19-3-35-32-8	3-8-19-32-35-36	$5.6 Million	0	19	952	15384
15-Nov-17	6-40-26-21-25-23	6-21-23-25-26-40	$5.7 Million	0	21	988	15798
18-Nov-17	38-18-33-40-28-44	18-28-33-38-40-44	$5.8 Million	0	22	1010	15995
22-Nov-17	13-21-31-26-16-29	13-16-21-26-29-31	$5.9 Million	0	29	1085	16752
25-Nov-17	31-39-26-20-30-18	18-20-26-30-31-39	$6.0 Million	0	19	919	15072
29-Nov-17	24-6-27-13-5-36	5-6-13-24-27-36	$6.1 Million	0	27	1079	17233
2-Dec-17	4-41-36-29-7-15	4-7-15-29-36-41	$6.2 Million	0	19	1167	18047
6-Dec-17	20-28-40-7-35-30	7-20-28-30-35-40	$6.3 Million	0	20	1163	17437
9-Dec-17	25-24-36-17-28-38	17-24-25-28-36-38	$6.4 Million	0	11	1052	17143
13-Dec-17	9-7-36-11-25-31	7-9-11-25-31-36	$6.5 Million	0	19	1099	18145
16-Dec-17	22-35-20-29-1-2	1-2-20-22-29-35	$6.7 Million	0	20	1097	18292
20-Dec-17	16-3-5-20-40-39	3-5-16-20-39-40	$6.9 Million	0	21	1151	19079
23-Dec-17	22-23-38-6-11-13	6-11-13-22-23-38	$7.1 Million	0	21	1383	21382
27-Dec-17	33-14-5-11-34-30	5-11-14-30-33-34	$7.3 Million	1	20	1080	18066
30-Dec-17	1-38-3-22-25-4	1-3-4-22-25-38	$1.0 Million	0	13	665	10884
3-Jan-18	22-29-27-37-19-21	19-21-22-27-29-37	$1.1 Million	0	16	553	9389
6-Jan-18	31-21-8-36-7-27	7-8-21-27-31-36	$1.2 Million	0	21	689	10556
10-Jan-18	38-13-7-8-16-10	7-8-10-13-16-38	$1.3 Million	0	8	560	8769
13-Jan-18	39-31-5-17-18-19	5-17-18-19-31-39	$1.4 Million	0	12	530	8575
17-Jan-18	17-31-44-16-13-11	11-13-16-17-31-44	$1.5 Million	0	14	463	7875
20-Jan-18	40-41-6-16-13-44	6-13-16-40-41-44	$1.6 Million	0	9	615	9265
24-Jan-18	23-40-1-24-27-37	1-23-24-27-37-40	$1.7 Million	0	7	475	8386
27-Jan-18	38-23-17-31-4-7	4-7-17-23-31-38	$1.8 Million	0	16	625	9866
31-Jan-18	38-1-33-19-20-37	1-19-20-33-37-38	$1.9 Million	0	14	513	8504
3-Feb-18	5-35-13-21-30-42	5-13-21-30-35-42	$2.0 Million	0	17	649	10320
7-Feb-18	29-31-13-12-22-26	12-13-22-26-29-31	$2.1 Million	0	19	555	9238
10-Feb-18	31-5-28-12-34-4	4-5-12-28-31-34	$2.2 Million	0	13	643	10122
14-Feb-18	33-11-15-1-43-36	1-11-15-33-36-43	$2.3 Million	0	7	588	9478
17-Feb-18	8-12-1-25-36-27	1-8-12-25-27-36	$2.4 Million	1	12	667	10473
21-Feb-18	21-3-1-5-27-8	1-3-5-8-21-27	$1.0 Million	0	28	636	8989
24-Feb-18	37-7-27-19-24-42	7-19-24-27-37-42	$1.1 Million	0	10	591	8925
28-Feb-18	25-12-28-8-16-6	6-8-12-16-25-28	$1.2 Million	0	28	607	9242
3-Mar-18	31-26-4-39-41-24	4-24-26-31-39-41	$1.3 Million	1	6	608	9097
7-Mar-18	32-13-3-27-7-12	3-7-12-13-27-32	$1.0 Million	0	20	629	9025
10-Mar-18	34-5-23-19-13-22	5-13-19-22-23-34	$1.1 Million	0	8	550	9193
14-Mar-18	36-7-28-24-19-13	7-13-19-24-28-36	$1.2 Million	0	13	607	8946
17-Mar-18	2-40-33-43-23-29	2-23-29-33-40-43	$1.3 Million	0	13	540	9037
21-Mar-18	20-10-27-25-38-19	10-19-20-25-27-38	$1.4 Million	0	9	538	8501
24-Mar-18	11-10-26-13-44-21	10-11-13-21-26-44	$1.5 Million	0	6	646	9931
28-Mar-18	28-37-11-27-2-35	2-11-27-28-35-37	$1.6 Million	0	9	560	8871
31-Mar-18	26-37-32-21-43-8	8-21-26-32-37-43	$1.7 Million	0	12	661	9993
4-Apr-18	6-20-17-3-4-7	3-4-6-7-17-20	$1.8 Million	0	8	636	9816
7-Apr-18	2-35-7-18-16-11	2-7-11-16-18-35	$1.9 Million	1	17	653	10418
11-Apr-18	44-17-7-26-14-27	7-14-17-26-27-44	$1.0 Million	0	12	560	8075
14-Apr-18	11-13-4-21-39-40	4-11-13-21-39-40	$1.1 Million	0	8	626	9045
18-Apr-18	34-30-21-23-10-37	10-21-23-30-34-37	$1.2 Million	0	10	491	7725
21-Apr-18	6-19-16-8-25-3	3-6-8-16-19-25	$1.3 Million	0	20	604	9489
25-Apr-18	9-43-28-41-33-35	9-28-33-35-41-43	$1.4 Million	0	5	516	7789
28-Apr-18	6-26-34-19-8-36	6-8-19-26-34-36	$1.5 Million	0	4	579	9013
2-May-18	24-33-35-14-28-41	14-24-28-33-35-41	$1.6 Million	0	14	487	7877
5-May-18	1-2-5-23-10-13	1-2-5-10-13-23	$1.7 Million	0	19	714	10064
9-May-18	7-24-3-16-28-31	3-7-16-24-28-31	$1.8 Million	0	12	598	9184
12-May-18	40-43-18-20-32-16	16-18-20-32-40-43	$1.9 Million	0	17	561	8876
16-May-18	44-31-10-1-20-43	1-10-20-31-43-44	$2.0 Million	0	16	532	8888
19-May-18	30-39-27-35-6-19	6-19-27-30-35-39	$2.1 Million	0	15	618	9232
23-May-18	20-21-34-42-4-41	4-20-21-34-41-42	$2.2 Million	0	9	466	8332
26-May-18	7-15-14-31-23-32	7-14-15-23-31-32	$2.3 Million	0	14	600	9548
30-May-18	3-36-25-21-16-43	3-16-21-25-36-43	$2.4 Million	0	13	563	8756
2-Jun-18	34-21-42-7-12-36	7-12-21-34-36-42	$2.5 Million	0	17	680	10230
6-Jun-18	11-14-36-40-24-13	11-13-14-24-36-40	$2.6 Million	0	9	591	9357
9-Jun-18	6-16-44-35-5-27	5-6-16-27-35-44	$2.7 Million	0	12	613	10024
13-Jun-18	43-34-19-6-41-12	6-12-19-34-41-43	$2.8 Million	0	10	636	9412
16-Jun-18	11-13-4-15-12-30	4-11-12-13-15-30	$2.9 Million	1	13	681	10871
20-Jun-18	9-5-16-26-37-18	5-9-16-18-26-37	$1.0 Million	0	11	429	7676
23-Jun-18	40-16-5-20-18-11	5-11-16-18-20-40	$1.1 Million	0	6	525	8013
27-Jun-18	25-7-10-39-43-34	7-10-25-34-39-43	$1.2 Million	0	11	460	7140
30-Jun-18	4-16-11-3-26-24	3-4-11-16-24-26	$1.3 Million	0	7	619	8973
4-Jul-18	31-6-22-9-26-10	6-9-10-22-26-31	$1.4 Million	0	8	524	8375
7-Jul-18	14-7-18-13-17-37	7-13-14-17-18-37	$1.5 Million	0	11	534	8599
11-Jul-18	13-34-16-28-36-17	13-16-17-28-34-36	$1.6 Million	0	7	449	7715
14-Jul-18	12-8-24-5-30-1	1-5-8-12-24-30	$1.7 Million	0	18	741	9812
18-Jul-18	41-35-40-27-21-2	2-21-27-35-40-41	$1.8 Million	0	15	525	8509
21-Jul-18	41-31-35-36-34-28	28-31-34-35-36-41	$1.9 Million	0	11	464	8469
25-Jul-18	30-11-1-25-40-41	1-11-25-30-40-41	$2.0 Million	0	12	551	8947
28-Jul-18	27-31-3-7-15-28	3-7-15-27-28-31	$2.1 Million	0	15	663	10071
1-Aug-18	28-31-5-34-20-25	5-20-25-28-31-34	$2.2 Million	0	16	571	8897
4-Aug-18	16-19-3-31-27-39	3-16-19-27-31-39	$2.3 Million	0	14	657	10205
8-Aug-18	9-39-29-13-43-42	9-13-29-39-42-43	$2.4 Million	0	7	568	9183
11-Aug-18	18-14-16-35-15-12	12-14-15-16-18-35	$2.5 Million	0	8	602	9496
15-Aug-18	33-36-35-29-17-40	17-29-33-35-36-40	$2.6 Million	0	9	519	8790
18-Aug-18	40-14-27-12-21-33	12-14-21-27-33-40	$2.7 Million	0	16	641	10172
22-Aug-18	5-38-40-20-13-37	5-13-20-37-38-40	$2.8 Million	0	12	560	9468
25-Aug-18	42-5-30-28-20-16	5-16-20-28-30-42	$2.9 Million	0	12	661	10368
29-Aug-18	7-1-23-2-24-10	1-2-7-10-23-24	$3.0 Million	0	24	727	11185
1-Sep-18	29-39-2-4-22-12	2-4-12-22-29-39	$3.1 Million	0	16	781	11312
5-Sep-18	42-26-19-23-30-2	2-19-23-26-30-42	$3.2 Million	0	13	666	10202
8-Sep-18	18-10-28-1-19-15	1-10-15-18-19-28	$3.3 Million	0	10	745	11301
12-Sep-18	44-29-22-5-6-12	5-6-12-22-29-44	$3.4 Million	0	15	683	11083
15-Sep-18	23-18-42-34-2-6	2-6-18-23-34-42	$3.5 Million	0	12	715	10892
19-Sep-18	13-14-26-6-17-18	6-13-14-17-18-26	$3.6 Million	0	12	649	11085
22-Sep-18	35-37-6-32-38-16	6-16-32-35-37-38	$3.7 Million	0	19	691	10990
26-Sep-18	37-2-14-31-24-43	2-14-24-31-37-43	$3.8 Million	0	17	644	10475
29-Sep-18	26-12-28-44-6-4	4-6-12-26-28-44	$3.9 Million	0	19	818	12251
3-Oct-18	14-1-39-16-40-6	1-6-14-16-39-40	$4.0 Million	0	14	711	12024
6-Oct-18	42-44-17-35-8-31	8-17-31-35-42-44	$4.1 Million	0	16	781	12202
10-Oct-18	33-13-4-36-20-40	4-13-20-33-36-40	$4.2 Million	0	14	765	12185
13-Oct-18	9-19-42-8-12-39	8-9-12-19-39-42	$4.3 Million	0	19	854	13662
17-Oct-18	39-5-20-10-2-36	2-5-10-20-36-39	$4.4 Million	1	14	867	14389
20-Oct-18	16-22-17-11-13-40	11-13-16-17-22-40	$1.0 Million	0	11	680	10860
24-Oct-18	20-9-15-40-1-44	1-9-15-20-40-44	$1.1 Million	0	15	679	10761
27-Oct-18	10-12-28-39-1-20	1-10-12-20-28-39	$1.2 Million	0	14	600	9379
31-Oct-18	16-29-15-32-26-19	15-16-19-26-29-32	$1.3 Million	0	8	468	7628
3-Nov-18	17-15-40-44-32-29	15-17-29-32-40-44	$1.4 Million	0	12	514	8303
7-Nov-18	25-6-44-31-12-23	6-12-23-25-31-44	$1.5 Million	0	9	572	8607
10-Nov-18	43-19-37-40-10-7	7-10-19-37-40-43	$1.6 Million	0	8	577	8762
14-Nov-18	7-27-6-10-38-4	4-6-7-10-27-38	$1.7 Million	0	12	556	8727
17-Nov-18	2-14-18-19-6-17	2-6-14-17-18-19	$1.8 Million	0	23	577	9199
21-Nov-18	9-41-25-31-2-22	2-9-22-25-31-41	$1.9 Million	0	17	584	9125
24-Nov-18	1-39-8-17-15-40	1-8-15-17-39-40	$2.0 Million	0	9	525	8405
28-Nov-18	15-27-24-10-8-34	8-10-15-24-27-34	$2.1 Million	0	8	539	8513
1-Dec-18	14-27-7-36-37-15	7-14-15-27-36-37	$2.2 Million	0	15	603	9488
5-Dec-18	22-19-42-39-13-35	13-19-22-35-39-42	$2.3 Million	0	13	562	9280
8-Dec-18	43-13-21-11-15-29	11-13-15-21-29-43	$2.4 Million	0	12	620	9924
12-Dec-18	26-27-15-34-20-35	15-20-26-27-34-35	$2.5 Million	0	10	533	8994
15-Dec-18	10-29-17-31-21-28	10-17-21-28-29-31	$2.6 Million	0	10	637	10200
19-Dec-18	6-23-43-7-27-10	6-7-10-23-27-43	$2.7 Million	0	21	687	10161
22-Dec-18	13-30-21-19-28-9	9-13-19-21-28-30	$2.8 Million	0	19	693	11124
26-Dec-18	16-10-39-27-7-22	7-10-16-22-27-39	$2.9 Million	1	21	700	10344
29-Dec-18	11-22-27-37-44-26	11-22-26-27-37-44	$1.0 Million	0	7	552	8424
2-Jan-19	30-42-22-4-13-26	4-13-22-26-30-42	$1.1 Million	0	10	460	7441
5-Jan-19	34-20-15-29-26-10	10-15-20-26-29-34	$1.2 Million	0	7	529	8313
9-Jan-19	33-10-44-31-21-15	10-15-21-31-33-44	$1.3 Million	0	6	462	7944
12-Jan-19	3-6-1-24-21-39	1-3-6-21-24-39	$1.4 Million	0	13	471	7724
16-Jan-19	33-30-37-29-26-7	7-26-29-30-33-37	$1.5 Million	0	15	418	7787
19-Jan-19	41-18-33-10-27-34	10-18-27-33-34-41	$1.6 Million	0	11	500	8224
23-Jan-19	44-41-42-1-3-8	1-3-8-41-42-44	$1.7 Million	1	13	454	7888
26-Jan-19	8-1-38-10-44-11	1-8-10-11-38-44	$1.0 Million	0	6	527	8430
30-Jan-19	21-8-23-41-27-42	8-21-23-27-41-42	$1.1 Million	0	7	463	6907
2-Feb-19	1-40-38-8-31-16	1-8-16-31-38-40	$1.2 Million	0	12	532	7873
6-Feb-19	6-8-22-32-16-24	6-8-16-22-24-32	$1.3 Million	1	10	549	7721
9-Feb-19	39-12-1-18-30-21	1-12-18-21-30-39	$1.0 Million	0	8	477	7924
13-Feb-19	13-3-4-36-39-22	3-4-13-22-36-39	$1.1 Million	0	8	434	7601
16-Feb-19	26-30-10-24-23-8	8-10-23-24-26-30	$1.2 Million	0	11	591	10101
20-Feb-19	3-15-23-19-10-40	3-10-15-19-23-40	$1.3 Million	0	6	477	8373
23-Feb-19	37-16-6-1-34-18	1-6-16-18-34-37	$1.4 Million	0	13	524	8570
27-Feb-19	43-6-19-12-34-4	4-6-12-19-34-43	$1.5 Million	0	9	573	8650
2-Mar-19	12-17-23-43-13-27	12-13-17-23-27-43	$1.6 Million	0	14	613	10061
6-Mar-19	22-1-38-32-18-34	1-18-22-32-34-38	$1.7 Million	0	7	475	7790
9-Mar-19	28-3-27-42-5-33	3-5-27-28-33-42	$1.8 Million	0	13	541	9379
13-Mar-19	10-33-19-12-37-42	10-12-19-33-37-42	$1.9 Million	1	9	568	9276
16-Mar-19	13-14-24-40-10-12	10-12-13-14-24-40	$1.0 Million	0	13	496	8234
20-Mar-19	21-13-11-29-10-6	6-10-11-13-21-29	$1.1 Million	0	11	612	9234
23-Mar-19	9-33-5-41-26-36	5-9-26-33-36-41	$1.2 Million	0	5	534	8529
27-Mar-19	30-3-36-7-32-26	3-7-26-30-32-36	$1.3 Million	0	14	564	9271
30-Mar-19	6-4-17-2-40-3	2-3-4-6-17-40	$1.4 Million	0	11	601	8920
3-Apr-19	41-6-25-1-27-13	1-6-13-25-27-41	$1.5 Million	0	19	589	9047
6-Apr-19	39-6-20-37-1-14	1-6-14-20-37-39	$1.6 Million	0	15	513	8867
10-Apr-19	38-19-33-14-37-29	14-19-29-33-37-38	$1.7 Million	0	13	482	8178
13-Apr-19	14-3-17-37-43-44	3-14-17-37-43-44	$1.8 Million	0	11	565	9151
17-Apr-19	1-17-30-19-43-32	1-17-19-30-32-43	$1.9 Million	0	13	554	8587
20-Apr-19	23-27-31-9-25-35	9-23-25-27-31-35	$2.0 Million	0	10	595	9631
24-Apr-19	40-30-42-20-26-6	6-20-26-30-40-42	$2.1 Million	1	15	563	9625
27-Apr-19	33-36-39-42-23-37	23-33-36-37-39-42	$1.0 Million	0	13	479	7133
1-May-19	42-38-10-34-33-12	10-12-33-34-38-42	$1.1 Million	0	17	478	7095
4-May-19	7-39-5-21-22-26	5-7-21-22-26-39	$1.2 Million	0	7	563	8873
8-May-19	16-1-38-18-42-44	1-16-18-38-42-44	$1.3 Million	0	10	529	7686
11-May-19	33-40-44-37-2-1	1-2-33-37-40-44	$1.4 Million	0	6	490	8364
15-May-19	15-21-28-9-41-5	5-9-15-21-28-41	$1.5 Million	0	9	612	8423
18-May-19	22-32-42-41-43-38	22-32-38-41-42-43	$1.6 Million	0	10	486	7941
22-May-19	43-2-44-8-5-40	2-5-8-40-43-44	$1.7 Million	0	18	562	8473
25-May-19	44-28-42-34-40-37	28-34-37-40-42-44	$1.8 Million	0	12	548	8672
29-May-19	24-4-42-25-26-34	4-24-25-26-34-42	$1.9 Million	0	13	480	7716
1-Jun-19	38-12-5-13-37-34	5-12-13-34-37-38	$2.0 Million	0	14	563	9274
5-Jun-19	22-17-6-18-4-24	4-6-17-18-22-24	$2.1 Million	0	11	625	9021
8-Jun-19	5-4-25-20-19-40	4-5-19-20-25-40	$2.2 Million	0	20	610	9649
12-Jun-19	31-20-37-23-21-15	15-20-21-23-31-37	$2.3 Million	0	17	526	8754
15-Jun-19	42-4-15-21-19-9	4-9-15-19-21-42	$2.4 Million	0	12	648	10309
19-Jun-19	5-8-28-13-34-12	5-8-12-13-28-34	$2.5 Million	0	9	615	9810
22-Jun-19	29-30-20-42-2-22	2-20-22-29-30-42	$2.6 Million	0	13	588	9750
26-Jun-19	22-40-9-15-31-26	9-15-22-26-31-40	$2.7 Million	0	10	590	9643
29-Jun-19	39-24-9-12-40-18	9-12-18-24-39-40	$2.8 Million	0	9	615	10149
3-Jul-19	31-33-29-11-42-12	11-12-29-31-33-42	$2.9 Million	0	11	586	9684
6-Jul-19	14-34-7-25-16-6	6-7-14-16-25-34	$3.0 Million	0	14	620	10014
10-Jul-19	39-30-27-37-41-26	26-27-30-37-39-41	$3.1 Million	0	5	621	9912
13-Jul-19	25-16-7-32-10-37	7-10-16-25-32-37	$3.2 Million	0	19	688	10874
17-Jul-19	24-18-27-32-20-14	14-18-20-24-27-32	$3.3 Million	0	10	621	9814
20-Jul-19	35-3-33-10-41-34	3-10-33-34-35-41	$3.4 Million	0	16	620	10196
24-Jul-19	37-7-1-8-10-27	1-7-8-10-27-37	$3.5 Million	0	11	797	11419
27-Jul-19	32-34-44-8-41-12	8-12-32-34-41-44	$3.6 Million	0	23	665	11314
31-Jul-19	19-28-9-31-30-24	9-19-24-28-30-31	$3.7 Million	0	8	669	11157
3-Aug-19	29-38-44-9-36-30	9-29-30-36-38-44	$3.8 Million	0	15	684	11272
7-Aug-19	5-12-21-41-7-34	5-7-12-21-34-41	$3.9 Million	0	17	705	11787
10-Aug-19	42-40-11-34-9-24	9-11-24-34-40-42	$4.0 Million	0	16	739	12062
14-Aug-19	34-5-23-25-15-32	5-15-23-25-32-34	$4.1 Million	0	15	712	11991
17-Aug-19	37-7-26-3-32-11	3-7-11-26-32-37	$4.2 Million	0	11	882	13799
21-Aug-19	30-43-34-39-17-38	17-30-34-38-39-43	$4.3 Million	0	16	719	12024
24-Aug-19	15-37-31-24-4-9	4-9-15-24-31-37	$4.4 Million	0	23	804	13170
28-Aug-19	1-28-19-13-3-37	1-3-13-19-28-37	$4.5 Million	0	20	929	13757
31-Aug-19	22-27-29-35-32-23	22-23-27-29-32-35	$4.6 Million	0	9	774	13199
4-Sep-19	2-27-13-29-37-12	2-12-13-27-29-37	$4.7 Million	0	20	820	13260
7-Sep-19	25-5-29-6-9-33	5-6-9-25-29-33	$4.8 Million	0	20	845	14140
11-Sep-19	28-33-39-38-24-6	6-24-28-33-38-39	$4.9 Million	0	23	813	13133
14-Sep-19	16-32-19-8-42-3	3-8-16-19-32-42	$5.0 Million	1	26	895	14716
18-Sep-19	15-23-24-38-11-18	11-15-18-23-24-38	$1.0 Million	0	9	477	7505
21-Sep-19	22-44-41-37-32-24	22-24-32-37-41-44	$1.1 Million	0	11	430	7419
25-Sep-19	12-32-18-19-28-42	12-18-19-28-32-42	$1.2 Million	1	7	414	7058
28-Sep-19	40-27-2-8-6-24	2-6-8-24-27-40	$1.0 Million	1	16	491	7728
2-Oct-19	19-32-37-43-29-34	19-29-32-34-37-43	$1.0 Million	0	14	456	6980
5-Oct-19	1-29-10-15-38-39	1-10-15-29-38-39	$1.1 Million	0	9	473	7652
9-Oct-19	36-33-3-19-2-4	2-3-4-19-33-36	$1.2 Million	0	10	450	7355
12-Oct-19	24-31-15-7-23-25	7-15-23-24-25-31	$1.3 Million	0	15	516	7968
16-Oct-19	39-4-8-23-27-41	4-8-23-27-39-41	$1.4 Million	0	12	470	7702
19-Oct-19	30-14-44-40-19-15	14-15-19-30-40-44	$1.5 Million	0	8	479	7923
23-Oct-19	8-2-10-39-13-43	2-8-10-13-39-43	$1.6 Million	0	6	489	8091
26-Oct-19	25-21-43-41-14-29	14-21-25-29-41-43	$1.7 Million	0	6	556	8269
30-Oct-19	23-32-26-37-14-12	12-14-23-26-32-37	$1.8 Million	0	6	452	8146
2-Nov-19	28-41-23-33-17-3	3-17-23-28-33-41	$1.9 Million	0	9	586	8931
6-Nov-19	15-13-9-8-43-35	8-9-13-15-35-43	$2.0 Million	0	9	569	8752
9-Nov-19	11-38-39-7-18-22	7-11-18-22-38-39	$2.1 Million	0	15	578	9305
13-Nov-19	7-12-41-22-34-10	7-10-12-22-34-41	$2.2 Million	0	14	530	8622
16-Nov-19	15-41-8-43-40-3	3-8-15-40-41-43	$2.3 Million	0	10	560	9360
20-Nov-19	24-15-40-26-8-28	8-15-24-26-28-40	$2.4 Million	1	13	553	8882
23-Nov-19	38-8-2-44-18-29	2-8-18-29-38-44	$1.0 Million	0	14	452	7461
27-Nov-19	5-44-2-11-12-26	2-5-11-12-26-44	$1.1 Million	0	7	532	8501
30-Nov-19	20-37-43-6-40-36	6-20-36-37-40-43	$1.2 Million	0	6	443	6813
4-Dec-19	29-34-10-35-17-14	10-14-17-29-34-35	$1.3 Million	0	9	493	7430
7-Dec-19	23-7-15-22-44-42	7-15-22-23-42-44	$1.4 Million	0	13	540	8371
11-Dec-19	27-11-40-26-41-24	11-24-26-27-40-41	$1.5 Million	0	11	504	8040
14-Dec-19	5-16-4-44-20-21	4-5-16-20-21-44	$1.6 Million	0	20	518	9145
18-Dec-19	14-12-42-20-28-16	12-14-16-20-28-42	$1.7 Million	0	12	440	7637
21-Dec-19	42-24-36-30-43-15	15-24-30-36-42-43	$1.8 Million	0	11	552	8405
25-Dec-19	41-24-8-32-14-6	6-8-14-24-32-41	$1.9 Million	0	3	613	8987
28-Dec-19	16-2-21-26-9-5	2-5-9-16-21-26	$2.0 Million	1	15	700	9875
1-Jan-20	35-4-9-40-15-5	4-5-9-15-35-40	$1.0 Million	0	7	509	7598
4-Jan-20	1-44-21-18-5-29	1-5-18-21-29-44	$1.1 Million	0	14	529	8355
8-Jan-20	19-26-24-44-22-40	19-22-24-26-40-44	$1.2 Million	0	10	481	7765
11-Jan-20	9-26-34-15-3-31	3-9-15-26-31-34	$1.3 Million	0	11	450	7793
15-Jan-20	41-36-15-14-23-7	7-14-15-23-36-41	$1.4 Million	0	12	456	7932
18-Jan-20	24-43-44-42-17-14	14-17-24-42-43-44	$1.5 Million	0	8	497	7928
22-Jan-20	27-5-33-11-21-13	5-11-13-21-27-33	$1.6 Million	0	18	587	8807
25-Jan-20	36-26-44-39-3-24	3-24-26-36-39-44	$1.7 Million	0	14	524	8532
29-Jan-20	35-1-32-13-31-38	1-13-31-32-35-38	$1.8 Million	0	11	477	7970
1-Feb-20	15-34-40-8-26-21	8-15-21-26-34-40	$1.9 Million	0	15	583	9469
5-Feb-20	31-20-12-35-25-9	9-12-20-25-31-35	$2.0 Million	0	9	514	8841
8-Feb-20	39-8-6-4-11-36	4-6-8-11-36-39	$2.1 Million	0	14	609	9639
12-Feb-20	39-18-22-27-11-38	11-18-22-27-38-39	$2.2 Million	0	9	535	9149
15-Feb-20	37-7-22-29-35-23	7-22-23-29-35-37	$2.3 Million	0	8	668	10754
19-Feb-20	35-18-30-13-36-2	2-13-18-30-35-36	$2.4 Million	0	10	601	9420
22-Feb-20	10-3-7-32-29-26	3-7-10-26-29-32	$2.5 Million	0	12	646	10617
26-Feb-20	10-14-36-39-30-29	10-14-29-30-36-39	$2.6 Million	0	5	553	9316
29-Feb-20	16-31-44-25-40-42	16-25-31-40-42-44	$2.7 Million	0	14	606	10635
4-Mar-20	40-41-10-25-32-4	4-10-25-32-40-41	$2.8 Million	0	14	613	10063
7-Mar-20	16-12-44-3-29-32	3-12-16-29-32-44	$2.9 Million	0	6	706	10675
11-Mar-20	38-23-31-26-16-11	11-16-23-26-31-38	$3.0 Million	1	17	710	10716
14-Mar-20	5-3-37-11-14-41	3-5-11-14-37-41	$1.0 Million	0	9	524	7720
18-Mar-20	44-36-5-13-24-2	2-5-13-24-36-44	$1.1 Million	0	17	456	6959
21-Mar-20	14-20-25-3-22-42	3-14-20-22-25-42	$1.2 Million	0	6	427	6633
25-Mar-20	31-39-44-9-34-27	9-27-31-34-39-44	$1.3 Million	0	1	350	5964
28-Mar-20	8-39-27-11-21-5	5-8-11-21-27-39	$1.4 Million	0	17	525	7495
1-Apr-20	30-29-4-2-19-27	2-4-19-27-29-30	$1.5 Million	0	7	413	6573
4-Apr-20	3-43-13-24-25-35	3-13-24-25-35-43	$1.6 Million	0	13	425	6624
8-Apr-20	22-6-18-28-13-38	6-13-18-22-28-38	$1.7 Million	0	15	397	6350
11-Apr-20	23-6-22-24-35-3	3-6-22-23-24-35	$1.8 Million	0	13	484	7004
15-Apr-20	27-8-28-9-31-22	8-9-22-27-28-31	$1.9 Million	0	10	471	7232
18-Apr-20	6-16-12-20-24-3	3-6-12-16-20-24	$2.0 Million	0	15	601	8477
22-Apr-20	20-3-34-31-1-21	1-3-20-21-31-34	$2.1 Million	0	7	477	7464
25-Apr-20	15-39-3-2-18-20	2-3-15-18-20-39	$2.2 Million	0	10	463	7709
29-Apr-20	3-8-39-15-32-21	3-8-15-21-32-39	$2.3 Million	0	15	543	8126
2-May-20	4-6-24-31-39-44	4-6-24-31-39-44	$2.4 Million	0	9	550	8789
6-May-20	34-38-35-3-31-8	3-8-31-34-35-38	$2.5 Million	0	14	526	8152
9-May-20	5-23-34-19-17-11	5-11-17-19-23-34	$2.6 Million	0	14	626	9820
13-May-20	11-17-7-6-21-41	6-7-11-17-21-41	$2.7 Million	0	17	681	9924
16-May-20	26-31-9-7-8-5	5-7-8-9-26-31	$2.8 Million	0	15	658	10306
20-May-20	6-35-16-24-10-5	5-6-10-16-24-35	$2.9 Million	0	11	592	9751
23-May-20	24-37-33-44-8-3	3-8-24-33-37-44	$3.0 Million	0	13	685	10576
27-May-20	23-26-28-42-36-9	9-23-26-28-36-42	$3.1 Million	0	10	572	9445
30-May-20	43-15-5-3-34-39	3-5-15-34-39-43	$3.2 Million	0	10	642	10140
3-Jun-20	35-2-23-36-33-5	2-5-23-33-35-36	$3.3 Million	0	9	539	9705
6-Jun-20	13-17-20-21-41-2	2-13-17-20-21-41	$3.4 Million	0	11	651	10781
10-Jun-20	1-33-3-29-34-15	1-3-15-29-33-34	$3.5 Million	0	7	688	10394
13-Jun-20	12-15-17-36-31-3	3-12-15-17-31-36	$3.6 Million	0	20	673	11332
17-Jun-20	31-24-17-37-21-26	17-21-24-26-31-37	$3.7 Million	0	16	735	11397
20-Jun-20	3-40-31-5-21-10	3-5-10-21-31-40	$3.8 Million	0	15	790	12868
24-Jun-20	44-13-33-38-24-28	13-24-28-33-38-44	$3.9 Million	0	10	699	11909
27-Jun-20	33-15-2-42-16-28	2-15-16-28-33-42	$4.0 Million	0	14	723	12532
1-Jul-20	8-6-26-38-41-7	6-7-8-26-38-41	$4.1 Million	0	24	737	12676
4-Jul-20	32-17-30-25-40-8	8-17-25-30-32-40	$4.2 Million	0	16	754	12657
8-Jul-20	28-41-30-29-17-34	17-28-29-30-34-41	$4.3 Million	0	18	766	12366
11-Jul-20	2-17-16-15-42-5	2-5-15-16-17-42	$4.4 Million	0	26	810	13434
15-Jul-20	28-32-37-44-11-20	11-20-28-32-37-44	$4.5 Million	0	20	744	12923
18-Jul-20	42-27-1-41-43-8	1-8-27-41-42-43	$4.6 Million	0	19	849	13553
22-Jul-20	5-42-10-24-11-36	5-10-11-24-36-42	$4.7 Million	0	18	850	13547
25-Jul-20	32-12-30-37-10-23	10-12-23-30-32-37	$4.8 Million	0	29	859	13786
